uid,compound,count
7257949,16316442_10423318_209511,2
7257949,12671306_225588,1
7257949,214730_9319511,1
7257949,15348_30174595_29448995_9143444,2
7257949,8572_30531525,7
7257949,8576_29453176,1
7257949,50752_29449112_13245965,7
7257949,9142168_53250,5
7257949,29450749_10414273_9343492_16180692_275788_11172493,1
7257949,29968773_74751,1
7257949,107750_29462703,1
7257949,29448443_3212,1
7257949,434568_17354991,1
7257949,19721378_17880770_8090147_16328013_12960333_4470515_30270838_29456567_258294_11172859_24053693,1
7257949,19280767_19796286_20847,1
7257949,14842_29457331_17895124,1
7257949,12570629_31108487_9137132_6128_23565758,1
7257949,7979579_50887,6
7257949,404230,4
7257949,4815,5
7257949,232495,4
7257949,119884,4
7257949,93162,1
7257949,575328,1
7257949,10756,1
7257949,1382957,3
7257949,347378,2
7257949,1495199,1
7257949,1496969,1
7257949,455229,4
7257949,776474,1
7257949,28940,1
7257949,835668,1
7257949,493617,1
7257949,338004,1
7257949,792132,1
7257949,7431,9
7257949,4099,11
7257949,20019,1
7257949,748667,1
7257949,10628,2
7257949,253798,2
7257949,106816,2
7257949,91602,1
7257949,695404,1
7257949,3091766,1
7257949,493170,1
7257949,398795,1
7257949,338457,1
7257949,997768,2
7257949,94700,1
7257949,2999746,1
7257949,91808,1
7257949,51916,2
7257949,49685,2
7257949,313423,1
7257949,3284,3
7257949,17036,3
7257949,12310,1
7257949,151243,2
7257949,25075,1
7257949,314180,1
7257949,174847,2
7257949,18615,1
7257949,130400,6
7257949,338651,1
7257949,12292,2
7257949,51094,1
7257949,63480,2
7257949,312347,2
7257949,17111,3
7257949,1241060,1
7257949,66102,1
7257949,10731,1
7257949,2221,3
7257949,260413,1
7257949,139046,1
7257949,2768295,1
7257949,342909,9
7257949,741163,1
7257949,336661,2
7257949,316157,1
7257949,556534,1
7257949,11856,4
7257949,784404,1
7257949,30635,1
7257949,792075,2
7257949,2075578,3
7257949,87830,13
7257949,345874,3
7257949,846578,4
7257949,1084651,2
7257949,29575,2
7257949,53003,1
7257949,77859,1
7257949,71690,1
7257949,114959,1
7257949,14745,2
7257949,874457,1
7257949,128082,3
7257949,102694,1
7257949,209960,2
7257949,93932,13
7257949,731384,2
7257949,52573,1
7257949,116121,3
7257949,158164,1
7257949,1178685,20
7257949,20006,1
7257949,3854,1
7257949,149046,8
7257949,374299,1
7257949,2075576,2
7257949,963830,4
7257949,163095,1
7257949,209515,2
7257949,20001,1
7257949,1797998,1
7257949,2250238,1
7257949,1178836,3
7257949,1152244,1
7257949,283908,4
7257949,19222,1
7257949,18109,1
7257949,91618,1
7257949,457102,1
7257949,109680,21
7257949,89596,1
7257949,300801,1
7257949,11573,1
7257949,2018446,2
7257949,17099,1
7257949,325499,1
7257949,499163,4
7257949,1052451,1
7257949,1472911,12
7257949,923335,1
7257949,3948,2
7257949,405131,4
7257949,58893,2
7257949,28043,1
7257949,1787847,1
7257949,82804,3
7257949,3208,1
7257949,481196,1
7257949,748131,1
7257949,57235,5
7257949,368401,2
7257949,78113,1
7257949,44828,1
7257949,284304,1
7257949,332486,1
7257949,1434594,1
7257949,228838,1
7257949,193534,1
7257949,11650,1
7257949,230050,5
7257949,59908,1
7257949,16117,1
7257949,3869,1
7257949,159104,1
7257949,10745,1
7257949,184770,1
7257949,582422,15
7257949,392847,2
7257949,872630,1
7257949,1105134,1
7257949,453691,4
7257949,180358,5
7257949,67870,2
7257949,144776,7
7257949,208219,1
7257949,2434028,1
7257949,250732,1
7257949,146719,1
7257949,13596,1
7257949,26330,2
7257949,1103076,1
7257949,105141,1
7257949,252765,1
7257949,356552,1
7257949,367977,1
7257949,116492,1
7257949,101791,1
7257949,30139,4
7257949,285847,4
7257949,1583925,2
7257949,322367,1
7257949,358113,3
7257949,327209,2
7257949,431330,2
7257949,118853,7
7257949,25787,2
7257949,18111,1
7257949,102692,1
7257949,50639,1
7257949,26222,1
7257949,405122,18
7257949,1367465,9
7257949,57668,1
7257949,1983979,1
7257949,1792859,1
7257949,3853,1
7257949,108406,3
7257949,453316,1
7257949,619810,3
7257949,89620,1
7257949,363830,1
7257949,302262,7
7257949,2833994,1
7257949,146450,1
7257949,399186,1
7257949,17116,2
7257949,1776110,2
7257949,338250,2
7257949,794438,1
7257949,1323320,1
7257949,91746,1
7257949,654266,1
7257949,464230,1
7257949,120378,1
7257949,2433153,1
7257949,30145,4
7257949,581494,15
7257949,741161,1
7257949,208788,3
7257949,522423,1
7257949,252951,2
7257949,3857,1
7257949,2012188,5
7257949,1345026,1
7257949,1962594,3
7257949,26337,1
7257949,29863,2
7257949,89602,2
7257949,338372,14
7257949,93632,1
7257949,17125,2
7257949,316243,3
7257949,101109,1
7257949,466271,2
7257949,163086,1
7257949,405847,5
7257949,414665,2
7257949,338812,1
7257949,113405,5
7257949,12008,1
7257949,20017,1
7257949,79804,1
7257949,676590,1
7257949,448005,6
7257949,1414707,1
7257949,94692,1
7257949,345843,2
7257949,94696,1
7257949,260456,1
7257949,185713,2
7257949,209424,2
7257949,339694,1
7257949,333190,1
7257949,11725,1
7257949,96040,1
7257949,28104,1
7257949,368397,1
7257949,33610,3
7257949,26376,3
7257949,3460238,5
7257949,1474191,4
7257949,209464,5
7257949,235338,4
7257949,315934,1
7257949,51103,1
7257949,1103112,1
7257949,406351,1
7257949,325310,1
7257949,19640,1
7257949,486046,3
7257949,66101,1
7257949,448510,1
7257949,3947,2
7257949,96063,1
7257949,17107,1
7257949,110566,1
7257949,345956,4
7257949,494661,5
7257949,28105,1
7257949,457360,7
7257949,748998,1
7257949,57020,1
7257949,110572,1
7257949,160228,2
7257949,129657,1
7257949,97405,3
7257949,1089976,1
7257949,326693,1
7257949,254458,1
7257949,314201,2
7257949,225589,1
7257949,1623323,3
7257949,82799,2
7257949,120251,60
7257949,303551,1
7257949,288449,2
7257949,1938847,1
7257949,337086,1
7257949,558534,1
7257949,192384,1
7257949,22187,1
7257949,87828,2
7257949,77662,2
7257949,18713,6
7257949,96042,2
7257949,104902,1
7257949,2440374,2
7257949,312145,1
7257949,65990,1
7257949,53416,1
7257949,93930,9
7257949,485427,1
7257949,53223,1
7257949,777246,1
7257949,304412,1
7257949,314176,1
7257949,184435,1
7257949,26574,1
7257949,153326,2
7257949,102691,1
7257949,252408,1
7257949,575665,5
7257949,355381,3
7257949,2626263,2
7257949,76890,1
7257949,91002,2
7257949,504016,1
7257949,76889,1
7257949,20014,1
7257949,115377,6
7257949,206859,2
7257949,146717,2
7257949,11868,6
7257949,368394,2
7257949,331801,2
7257949,51156,4
7257949,85229,1
7257949,494659,5
7257949,106228,2
7257949,3692628,2
7257949,52082,3
7257949,979948,1
7257949,8255,4
7257949,529928,1
7257949,80385,2
7257949,403507,20
7257949,209963,3
7257949,245912,1
7257949,94187,1
7257949,2337501,4
7257949,93336,1
7257949,10748,1
7257949,2075577,2
7257949,2700573,2
7257949,50157,1
7257949,863079,1
7257949,392830,1
7257949,69685,1
7257949,250333,2
7257949,743145,1
7257949,616281,1
7257949,314184,1
7257949,89605,2
7257949,18117,1
7257949,314199,1
7257949,76891,1
7257949,159095,1
7257949,1410243,1
7257949,468848,2
7257949,30763,1
7257949,525964,2
7257949,2564624,1
7257949,91016,1
7257949,1621659,7
7257949,753193,2
7257949,94215,1
7257949,93990,1
7257949,342934,3
7257949,399872,1
7257949,59515,3
7257949,207205,2
7257949,1613609,3
7257949,191050,1
7257949,149033,2
7257949,2358552,2
7257949,14285,3
7257949,200317,1
7257949,181373,1
7257949,681181,6
7257949,101100,1
7257949,821884,1
7257949,316638,1
7257949,293076,1
7257949,368396,1
7257949,3413,1
7257949,93937,12
7257949,652108,1
7257949,7437,2
7257949,14275,1
7257949,202553,1
7257949,82801,3
7257949,1979029,1
7257949,2816367,1
7257949,786223,1
7257949,3739873,1
7257949,68263,1
7257949,5017,3
7257949,194846,1
7257949,8249,5
7257949,94695,2
7257949,543440,1
7257949,85907,3
7257949,159097,1
7257949,719100,1
7257949,149047,1
7257949,92167,1
7257949,92285,3
7257949,1489470,1
7257949,91001,2
7257949,29573,2
7257949,60321,1
7257949,296994,1
7257949,76888,1
7257949,1623327,1
7257949,180359,7
7257949,16114,1
7257949,243572,2
7257949,4107,2
7257949,481001,4
7257949,11854,2
7257949,119799,1
7257949,520098,1
7257949,28103,1
7257949,17115,1
7257949,97815,4
7257949,19219,1
7257949,2692513,1
7257949,17041,4
7257949,22979,1
7257949,116115,3
7257949,1350376,1
7257949,278836,1
7257949,30570,1
7257949,59398,1
7257949,528477,1
7257949,1793361,1
7257949,12058,1
7257949,1649865,1
7257949,84319,1
7257949,495527,1
7257949,448010,1
7257949,345137,5
7257949,975967,1
7257949,51587,1
7257949,2816373,1
7257949,1311108,1
7257949,225103,1
7257949,1179,3
7257949,679838,4
7257949,180655,54
7257949,968895,1
7257949,357681,1
7257949,648742,2
7257949,14775,1
7257949,785491,1
7257949,94699,1
7257949,77702,1
7257949,1322723,1
7257949,11645,1
7257949,740076,1
7257949,182307,1
7257949,226293,3
7257949,197450,1
7257949,785379,2
7257949,149037,6
7257949,32310,1
7257949,50686,1
7257949,48926,1
7257949,93935,10
7257949,251035,1
7257949,360281,2
7257949,57501,1
7257949,450014,1
7257949,190780,1
7257949,2299011,7
7257949,466786,1
7257949,30209,1
7257949,1447341,2
7257949,741166,2
7257949,1255245,3
7257949,252777,1
7257949,255629,1
7257949,91938,2
7257949,19529,1
7257949,209470,2
7257949,784054,1
7257949,1083345,2
7257949,188108,1
7257949,482562,1
7257949,91082,3
7257949,211227,1
7257949,521419,3
7257949,306551,2
7257949,316158,1
7257949,454395,5
7257949,1785962,1
7257949,3406,1
7257949,159100,1
7257949,786666,1
7257949,400819,2
7257949,111445,1
7257949,1035926,1
7257949,32632,5
7257949,358809,1
7257949,248637,1
7257949,347164,2
7257949,1100232,1
7257949,149045,2
7257949,128052,2
7257949,93927,10
7257949,17430,1
7257949,91601,1
7257949,1773772,4
7257949,517419,1
7257949,201930,1
7257949,397904,1
7257949,11853,2
7257949,14749,1
7257949,59547,2
7257949,91617,1
7257949,11851,6
7257949,93440,1
7257949,252715,1
7257949,4480,1
7257949,93922,1
7257949,202516,1
7257949,90243,1
7257949,577677,3
7257949,2642919,1
7257949,209595,6
7257949,1141036,1
7257949,379849,1
7257949,53411,6
7257949,1120603,1
7257949,196686,1
7257949,3943,2
7257949,481280,5
7257949,251186,1
7257949,11884,8
7257949,333248,1
7257949,96285,1
7257949,1178,1
7257949,355572,2
7257949,381539,1
7257949,72166,2
7257949,17004,1
7257949,143230,1
7257949,347376,3
7257949,158044,1
7257949,102965,5
7257949,29912,1
7257949,28221,6
7257949,1411321,1
7257949,1083143,1
7257949,338976,8
7257949,128800,2
7257949,499676,2
7257949,70983,1
7257949,51616,2
7257949,18884,1
7257949,621096,3
7257949,765206,3
7257949,110562,1
7257949,79426,1
7257949,619304,4
7257949,1233047,1
7257949,54361,1
7257949,93934,11
7257949,307248,1
7257949,77763,1
7257949,1656809,1
7257949,83083,2
7257949,89613,2
7257949,200251,1
7257949,321027,1
7257949,466273,2
7257949,151204,2
7257949,521328,1
7257949,252294,2
7257949,390663,1
7257949,151242,2
7257949,302663,1
7257949,304514,2
7257949,1150725,1
7257949,54620,5
7257949,1671642,2
7257949,485820,2
7257949,104747,1
7257949,3412409,1
7257949,26678,1
7257949,92346,1
7257949,548306,1
7257949,1022697,2
7257949,11865,5
7257949,170629,1
7257949,89597,1
7257949,313462,2
7257949,14286,2
7257949,253657,1
7257949,12246,1
7257949,379073,1
7257949,2220,3
7257949,1965458,1
7257949,421043,2
7257949,116103,3
7257949,14586,1
7257949,8250,4
7257949,314272,1
7257949,1109969,1
7257949,150065,1
7257949,1350798,2
7257949,501607,1
7257949,345804,1
7257949,94186,1
7257949,104901,2
7257949,3949,2
7257949,159103,1
7257949,48929,2
7257949,29577,2
7257949,1449635,1
7257949,328405,2
7257949,355073,1
7257949,298493,1
7257949,209465,3
7257949,466690,2
7257949,621405,1
7257949,1005231,1
7257949,17428,2
7257949,871872,1
7257949,20016,1
7257949,11852,7
7257949,355885,1
7257949,30143,2
7257949,4418,1
7257949,32791,3
7257949,26824,1
7257949,97819,8
7257949,18918,1
7257949,344644,8
7257949,15168,4
7257949,2300691,1
7257949,792099,3
7257949,129583,3
7257949,8261,4
7257949,458848,51
7257949,3410,1
7257949,92770,1
7257949,743131,1
7257949,54265,1
7257949,91936,2
7257949,822628,1
7257949,4109,7
7257949,180383,4
7257949,153389,4
7257949,865414,1
7257949,37967,1
7257949,250723,3
7257949,670118,1
7257949,499712,2
7257949,99271,1
7257949,521417,1
7257949,3221,1
7257949,482654,1
7257949,130716,1
7257949,199440,2
7257949,1576357,1
7257949,267195,1
7257949,8251,3
7257949,316161,1
7257949,368395,1
7257949,186033,1
7257949,189937,1
7257949,97817,2
7257949,454297,8
7257949,3850,1
7257949,208791,2
7257949,450312,1
7257949,622018,1
7257949,1965111,10
7257949,887025,1
7257949,60027,7
7257949,1098395,2
7257949,26825,1
7257949,116104,3
7257949,749074,1
7257949,54360,1
7257949,669274,1
7257949,1546069,3
7257949,17119,5
7257949,28033,1
7257949,144310,2
7257949,623377,1
7257949,2282988,1
7257949,94901,2
7257949,29574,3
7257949,87861,1
7257949,59723,3
7257949,664275,1
7257949,1174739,3
7257949,102061,2
7257949,11859,6
7257949,14744,1
7257949,15144,6
7257949,91005,9
7257949,83674,12
7257949,89601,2
7257949,50174,1
7257949,925535,2
7257949,1392930,2
7257949,149032,8
7257949,1182,3
7257949,328751,1
7257949,162555,1
7257949,118967,1
7257949,359037,1
7257949,768512,2
7257949,851027,2
7257949,58258,3
7257949,180356,5
7257949,957412,1
7257949,31874,1
7257949,128029,4
7257949,3737800,2
7257949,325336,1
7257949,3735020,1
7257949,2298755,1
7257949,18264,1
7257949,806233,1
7257949,385175,1
7257949,349859,1
7257949,93153,1
7257949,360943,1
7257949,87829,1
7257949,19601,1
7257949,120019,59
7257949,1679433,1
7257949,94694,1
7257949,634615,1
7257949,149029,5
7257949,536545,1
7257949,53236,8
7257949,1350722,2
7257949,198472,1
7257949,423064,1
7257949,77774,1
7257949,94904,3
7257949,109053,3
7257949,139564,8
7257949,338614,5
7257949,115376,6
7257949,293017,1
7257949,33343,1
7257949,89606,2
7257949,91935,3
7257949,399240,1
7257949,696943,1
7257949,62086,5
7257949,97816,2
7257949,1834,1
7257949,11863,11
7257949,6997,4
7257949,337501,1
7257949,2850,4
7257949,259818,1
7257949,314977,1
7257949,66780,1
7257949,651407,1
7257949,2853162,19
7257949,1490072,1
7257949,67830,1
7257949,578308,1
7257949,1323316,1
7257949,336105,2
7257949,214092,1
7257949,629815,1
7257949,152611,1
7257949,578190,1
7257949,337132,1
7257949,28530,3
7257949,139480,1
7257949,247708,1
7257949,191029,1
7257949,19753,2
7257949,776028,1
7257949,98599,1
7257949,255756,1
7257949,307244,1
7257949,189935,1
7257949,1477678,1
7257949,347382,2
7257949,501071,1
7257949,30211,1
7257949,128801,2
7257949,1829646,1
7257949,17038,2
7257949,54245,1
7257949,59277,1
7257949,346827,1
7257949,473232,2
7257949,183552,1
7257949,751135,2
7257949,368399,1
7257949,2760,2
7257949,514947,1
7257949,355535,1
7257949,1004712,1
7257949,582522,16
7257949,49603,1
7257949,1249249,1
7257949,257510,1
7257949,18108,1
7257949,457388,5
7257949,115161,1
7257949,964203,4
7257949,267193,1
7257949,517466,2
7257949,965431,1
7257949,93614,2
7257949,94491,1
7257949,25875,1
7257949,499283,1
7257949,341982,4
7257949,1575029,1
7257949,331478,1
7257949,154973,1
7257949,391170,1
7257949,141703,6
7257949,2375862,1
7257949,25850,1
7257949,51525,1
7257949,28222,7
7257949,17039,2
7257949,29038,3
7257949,91619,1
7257949,102686,1
7257949,371153,1
7257949,329761,1
7257949,151199,2
7257949,120242,62
7257949,2013664,2
7257949,78224,1
7257949,15933,3
7257949,3221423,2
7257949,127981,1
7257949,1323310,2
7257949,180381,4
7257949,758,3
7257949,157677,1
7257949,912381,1
7257949,269253,1
7257949,26575,1
7257949,97814,1
7257949,17427,1
7257949,2011802,3
7257949,909096,1
7257949,55810,5
7257949,338870,9
7257949,1032967,2
7257949,619303,6
7257949,1323323,1
7257949,278793,1
7257949,765349,1
7257949,164390,1
7257949,513715,2
7257949,401493,2
7257949,346466,1
7257949,2335,3
7257949,247707,1
7257949,887026,1
7257949,11869,6
7257949,347162,1
7257949,404231,4
7257949,108900,1
7257949,1496811,1
7257949,1684803,1
7257949,282129,12
7257949,261656,2
7257949,1152246,2
7257949,101110,1
7257949,1494194,1
7257949,1385155,3
7257949,3281,1
7257949,20010,1
7257949,1689888,1
7257949,39695,1
7257949,339208,9
7257949,481281,3
7257949,180382,4
7257949,30137,1
7257949,52015,6
7257949,1177880,11
7257949,72160,4
7257949,792200,3
7257949,94461,1
7257949,11888,4
7257949,1367355,1
7257949,248048,1
7257949,106734,1
7257949,307454,2
7257949,743142,1
7257949,310055,1
7257949,538486,1
7257949,11870,6
7257949,16566,1
7257949,149039,9
7257949,28111,2
7257949,7434,1
7257949,8569,1
7257949,561400,1
7257949,254888,1
7257949,92146,1
7257949,482653,1
7257949,59170,6
7257949,751496,1
7257949,316160,1
7257949,653422,2
7257949,90417,1
7257949,267197,1
7257949,339022,1
7257949,180384,4
7257949,246592,1
7257949,90747,2
7257949,153606,1
7257949,368402,2
7257949,267187,1
7257949,18106,1
7257949,101097,1
7257949,25849,1
7257949,25848,1
7257949,69140,2
7257949,341634,1
7257949,316156,1
7257949,3852,2
7257949,645582,3
7257949,96041,1
7257949,11857,9
7257949,20956,1
7257949,57791,1
7257949,8855,1
7257949,159099,1
7257949,89800,1
7257949,457852,1
7257949,250728,2
7257949,66045,1
7257949,1083722,4
7257949,1010032,14
7257949,116273,3
7257949,743149,2
7257949,91620,1
7257949,1494193,1
7257949,17105,8
7257949,2692653,1
7257949,1384336,4
7257949,325299,1
7257949,104905,1
7257949,1103202,6
7257949,2219,2
7257949,1527815,1
7257949,151205,2
7257949,140812,1
7257949,89604,2
7257949,24026,1
7257949,58597,1
7257949,640021,2
7257949,2873039,1
7257949,267190,1
7257949,901593,1
7257949,115375,6
7257949,203904,1
7257949,94689,1
7257949,12059,1
7257949,232155,2
7257949,129213,1
7257949,105377,2
7257949,745679,2
7257949,325658,2
7257949,11892,11
7257949,172664,2
7257949,97826,8
7257949,66078,1
7257949,421046,2
7257949,338242,8
7257949,52511,8
7257949,90245,1
7257949,537814,1
7257949,390379,2
7257949,788221,1
7257949,39930,1
7257949,431897,2
7257949,50867,1
7257949,91007,1
7257949,657033,2
7257949,152383,2
7257949,448833,2
7257949,625995,3
7257949,28044,1
7257949,163092,1
7257949,481150,3
7257949,148513,6
7257949,91437,1
7257949,180576,1
7257949,334185,1
7257949,868604,2
7257949,1029349,1
7257949,881535,1
7257949,32057,1
7257949,310788,1
7257949,582050,25
7257949,159105,1
7257949,8568,7
7257949,320980,1
7257949,12010,1
7257949,17523,1
7257949,1759034,1
7257949,53935,2
7257949,52363,1
7257949,235336,3
7257949,51917,2
7257949,342932,3
7257949,149041,1
7257949,53342,1
7257949,2507936,2
7257949,54286,1
7257949,347380,2
7257949,89719,1
7257949,26925,5
7257949,267192,1
7257949,252320,2
7257949,500586,2
7257949,1179559,1
7257949,28045,1
7257949,284931,1
7257949,304739,1
7257949,1204861,1
7257949,1103080,1
7257949,255992,2
7257949,50478,1
7257949,583052,15
7257949,505089,1
7257949,65987,1
7257949,1082399,2
7257949,303808,1
7257949,14776,1
7257949,1038465,3
7257949,464661,11
7257949,77762,1
7257949,65988,1
7257949,1738,2
7257949,341003,1
7257949,267194,1
7257949,3938,2
7257949,355082,2
7257949,59301,1
7257949,33347,1
7257949,399589,1
7257949,193582,1
7257949,482129,1
7257949,66046,3
7257949,1972286,1
7257949,943068,1
7257949,21939,3
7257949,30202,8
7257949,339559,1
7257949,525966,2
7257949,1517737,2
7257949,8573,1
7257949,1036400,1
7257949,256542,2
7257949,3285,2
7257949,116102,3
7257949,82022,11
7257949,92040,1
7257949,539402,1
7257949,11886,11
7257949,91580,4
7257949,215623,1
7257949,66076,1
7257949,16951,1
7257949,251311,1
7257949,35612,1
7257949,471959,1
7257949,632673,9
7257949,1382811,1
7257949,15100,4
7257949,180657,56
7257949,276937,1
7257949,33895,1
7257949,256540,3
7257949,409976,3
7257949,3460241,5
7257949,105064,1
7257949,1583928,2
7257949,30203,1
7257949,1148060,1
7257949,482563,1
7257949,92168,2
7257949,355581,1
7257949,2484335,3
7257949,208776,1
7257949,210546,2
7257949,392800,8
7257949,314178,1
7257949,347383,1
7257949,197064,1
7257949,113548,1
7257949,337087,1
7257949,92290,4
7257949,971539,1
7257949,421037,2
7257949,11872,4
7257949,3217911,1
7257949,719102,2
7257949,2649328,1
7257949,716073,1
7257949,1339805,1
7257949,20020,1
7257949,26924,4
7257949,314179,1
7257949,1109476,1
7257949,17113,2
7257949,357864,2
7257949,17123,3
7257949,402965,1
7257949,265800,2
7257949,18473,1
7257949,333965,3
7257949,327426,1
7257949,249918,1
7257949,132227,1
7257949,187373,1
7257949,205735,1
7257949,406077,2
7257949,133963,1
7257949,246603,1
7257949,407455,1
7257949,209463,2
7257949,1487242,1
7257949,1182786,2
7257949,89598,1
7257949,327811,2
7257949,336980,1
7257949,2012429,1
7257949,403466,1
7257949,17044,2
7257949,122422,3
7257949,482650,1
7257949,311631,1
7257949,73711,1
7257949,381401,1
7257949,17124,3
7257949,20018,1
7257949,1384366,7
7257949,14750,1
7257949,581278,1
7257949,101096,1
7257949,16567,5
7257949,16621,2
7257949,37894,1
7257949,256549,1
7257949,357830,1
7257949,168980,1
7257949,190492,1
7257949,297938,1
7257949,147909,1
7257949,305221,1
7257949,23274,5
7257949,89799,3
7257949,11867,7
7257949,1151016,2
7257949,97824,3
7257949,89599,1
7257949,92347,2
7257949,334188,1
7257949,319866,1
7257949,302102,1
7257949,523980,1
7257949,193381,6
7257949,1144696,2
7257949,2761178,3
7257949,209472,1
7257949,525967,2
7257949,314182,1
7257949,30476,1
7257949,161420,1
7257949,339047,1
7257949,1881784,1
7257949,1152247,2
7257949,308586,1
7257949,235340,3
7257949,67914,3
7257949,412473,1
7257949,11864,3
7257949,339023,1
7257949,3946,2
7257949,1245049,1
7257949,110600,3
7257949,163093,1
7257949,91019,1
7257949,191563,1
7257949,2484334,4
7257949,91064,1
7257949,294625,2
7257949,95313,1
7257949,115369,7
7257949,28229,5
7257949,357625,1
7257949,978849,3
7257949,38257,1
7257949,110603,1
7257949,420896,1
7257949,84978,6
7257949,2621474,2
7257949,83675,3
7257949,978943,1
7257949,18107,1
7257949,158988,1
7257949,30210,1
7257949,869927,1
7257949,153605,1
7257949,11889,11
7257949,98082,2
7257949,185018,3
7257949,250725,2
7257949,871459,1
7257949,451707,6
7257949,2692652,1
7257949,168828,1
7257949,274617,1
7257949,7462,1
7257949,149040,6
7257949,704630,1
7257949,2021831,4
7257949,65989,1
7257949,49076,1
7257949,295660,1
7257949,583222,1
7257949,481213,1
7257949,249047,6
7257949,512165,1
7257949,373996,1
7257949,559515,1
7257949,743148,1
7257949,53419,1
7257949,55691,4
7257949,57236,4
7257949,721311,1
7257949,27340,2
7257949,108508,1
7257949,347379,2
7257949,21234,1
7257949,129380,2
7257949,1150254,1
7257949,474201,1
7257949,18110,1
7257949,1677233,1
7257949,1265095,2
7257949,109635,1
7257949,11866,6
7257949,464666,2
7257949,334040,5
7257949,149654,5
7257949,257054,1
7257949,324738,2
7257949,338938,2
7257949,785927,3
7257949,245651,2
7257949,23964,1
7257949,400824,1
7257949,329342,1
7257949,91004,5
7257949,30741,1
7257949,338309,9
7257949,1147509,1
7257949,59881,6
7257949,481081,1
7257949,10730,1
7257949,910525,3
7257949,368465,2
7257949,1323318,1
7257949,4946,1
7257949,208792,4
7257949,338254,8
7257949,1181,2
7257949,1268453,1
7257949,14748,1
7257949,788128,1
7257949,54045,1
7257949,183548,1
7257949,93936,12
7257949,1773775,8
7257949,999914,1
7257949,151237,2
7257949,1350729,1
7257949,583184,16
7257949,383902,1
7257949,397304,2
7257949,337872,1
7257949,110693,1
7257949,79896,1
7257949,124312,1
7257949,49978,1
7257949,332626,1
7257949,23094,3
7257949,59278,1
7257949,1323317,2
7257949,1148525,1
7257949,743051,1
7257949,20013,1
7257949,129855,11
7257949,17357,1
7257949,355253,1
7257949,2337502,4
7257949,858146,1
7257949,58380,9
7257949,97417,3
7257949,14778,1
7257949,78299,1
7257949,1718806,1
7257949,4105,10
7257949,2833,1
7257949,631,2
7257949,30768,1
7257949,1654295,1
7257949,59400,4
7257949,1101588,1
7257949,60031,2
7257949,17106,3
7257949,2403266,1
7257949,718870,1
7257949,1967080,2
7257949,191031,1
7257949,392833,2
7257949,28792,1
7257949,1252253,1
7257949,101107,1
7257949,229780,1
7257949,29039,5
7257949,621820,1
7257949,102064,1
7257949,2228,4
7257949,326827,1
7257949,359797,2
7257949,359877,1
7257949,180362,11
7257949,16569,1
7257949,457387,4
7257949,822721,1
7257949,18101,1
7257949,69559,1
7257949,347385,1
7257949,30263,4
7257949,340410,1
7257949,1183,2
7257949,523981,1
7257949,1401847,1
7257949,182274,1
7257949,92163,1
7257949,314203,1
7257949,479612,2
7257949,242122,1
7257949,1325216,3
7257949,2489,4
7257949,902408,1
7257949,2337500,4
7257949,3735012,1
7257949,1323319,1
7257949,1623332,1
7257949,102966,4
7257949,333760,1
7257949,50001,4
7257949,56951,1
7257949,464658,4
7257949,303920,1
7257949,101095,1
7257949,887023,1
7257949,3230,1
7257949,1428937,2
7257949,740350,1
7257949,231177,3
7257949,346822,2
7257949,2468347,1
7257949,72164,4
7257949,404148,5
7257949,119927,62
7257949,151207,2
7257949,975241,1
7257949,17109,1
7257949,30201,4
7257949,1146514,2
7257949,525963,2
7257949,1350379,1
7257949,2120938,1
7257949,54498,1
7257949,482651,1
7257949,414670,2
7257949,19220,2
7257949,267191,1
7257949,30208,8
7257949,29329,2
7257949,610984,1
7257949,751498,2
7257949,102062,1
7257949,308542,1
7257949,267196,1
7257949,172654,1
7257949,1773768,4
7257949,156538,1
7257949,29576,2
7257949,202729,4
7257949,59767,1
7257949,481275,6
7257949,741160,1
7257949,1389409,1
7257949,101099,1
7257949,639955,1
7257949,333464,1
7257949,49107,1
7257949,94195,2
7257949,338043,2
7257949,325671,2
7257949,2933,1
7257949,455224,3
7257949,1176,2
7257949,241607,2
7257949,254467,1
7257949,358926,1
7257949,872848,1
7257949,72159,6
7257949,483311,1
7257949,347377,2
7257949,1413839,2
7257949,450634,2
7257949,944416,4
7257949,28572,1
7257949,149044,11
7257949,719099,1
7257949,345640,1
7257949,253678,1
7257949,54037,1
7257949,609621,1
7257949,1181762,22
7257949,88061,2
7257949,785903,4
7257949,131054,1
7257949,191367,1
7257949,1959920,3
7257949,540384,2
7257949,106714,4
7257949,1677274,1
7257949,905792,3
7257949,348485,1
7257949,277541,1
7257949,182272,1
7257949,2681219,1
7257949,131127,1
7257949,17049,2
7257949,252287,10
7257949,58393,2
7257949,314693,1
7257949,72163,7
7257949,91937,2
7257949,96039,1
7257949,26679,1
7257949,414667,2
7257949,60457,6
7257949,87827,3
7257949,181375,1
7257949,149038,5
7257949,428141,1
7257949,833599,2
7257949,502513,2
7257949,457389,7
7257949,482471,1
7257949,1175756,3
7257949,373995,1
7257949,12247,1
7257949,1350378,1
7257949,495513,2
7257949,189934,1
7257949,87526,1
7257949,392832,2
7257949,1086491,1
7257949,667888,1
7257949,293075,1
7257949,203262,1
7257949,57089,1
7257949,17429,2
7257949,210724,1
7257949,292446,1
7257949,30200,3
7257949,168300,1
7257949,454394,3
7257949,254200,1
7257949,17040,3
7257949,30146,4
7257949,314240,1
7257949,57688,2
